Step,Value
9481,0.3566377
9482,0.35620284
9483,0.3535986
9484,0.35087058
9485,0.34952027
9486,0.35138878
9487,0.35388342
9488,0.35492596
9489,0.3557483
9490,0.3567465
9491,0.35743135
9492,0.35627815
9493,0.35416484
9494,0.35391244
9495,0.35563618
9496,0.3587304
9497,0.36075002
9498,0.3627064
9499,0.36509767
9500,0.36662576
9501,0.36627033
9502,0.36585745
9503,0.36705786
9504,0.37025958
9505,0.37387538
9506,0.3763321
9507,0.37776285
9508,0.37811497
9509,0.37766805
9510,0.37690076
9511,0.37706462
9512,0.3777462
9513,0.37871107
9514,0.37886646
9515,0.37883288
9516,0.37914774
9517,0.38109973
9518,0.3838318
9519,0.3859581
9520,0.38855505
9521,0.39258415
9522,0.39706853
9523,0.40149555
9524,0.40475833
9525,0.40565073
9526,0.40279573
9527,0.3971006
9528,0.39153954
9529,0.3878496
9530,0.38585812
9531,0.38397238
9532,0.38086316
9533,0.37636003
9534,0.37208235
9535,0.36928743
9536,0.36710402
9537,0.3656201
9538,0.3651515
9539,0.36622554
9540,0.3680533
9541,0.36941376
9542,0.37084067
9543,0.37214023
9544,0.37277088
9545,0.37302133
9546,0.37296942
9547,0.3720657
9548,0.36947146
9549,0.36584404
9550,0.3640809
9551,0.36449188
9552,0.36601985
9553,0.36782545
9554,0.36927906
9555,0.37034538
9556,0.37061808
9557,0.37078542
9558,0.37202197
9559,0.37259555
9560,0.37107465
9561,0.3678481
9562,0.36434254
9563,0.36112258
9564,0.3569247
9565,0.35155553
9566,0.3460364
9567,0.34126773
9568,0.33736327
9569,0.3338528
9570,0.33071256
9571,0.3285652
9572,0.3285439
9573,0.3297305
9574,0.33078066
9575,0.33080342
9576,0.3293242
9577,0.32680705
9578,0.3248973
9579,0.3243126
9580,0.32494247
9581,0.32591695
9582,0.32695475
9583,0.32844505
9584,0.32895625
9585,0.3277998
9586,0.32565308
9587,0.32389754
9588,0.32334164
9589,0.32239977
9590,0.32151586
9591,0.32148856
9592,0.32231572
9593,0.32328293
9594,0.32357338
9595,0.32577834
9596,0.3298687
9597,0.33365047
9598,0.33486
9599,0.33394384
9600,0.3332131
9601,0.3326799
9602,0.3308322
9603,0.3274076
9604,0.3226796
9605,0.31760895
9606,0.31350484
9607,0.31078506
9608,0.3087561
9609,0.3069752
9610,0.3050011
9611,0.30366248
9612,0.30298162
9613,0.30261287
9614,0.30362988
9615,0.30465713
9616,0.3045288
9617,0.30458564
9618,0.30484122
9619,0.30572018
9620,0.30647224
9621,0.30720207
9622,0.30766702
9623,0.30576277
9624,0.30268404
9625,0.30099455
9626,0.3014829
9627,0.30383417
9628,0.3071043
9629,0.3121587
9630,0.31844014
9631,0.32305756
9632,0.32571074
9633,0.32751048
9634,0.32963884
9635,0.33150357
9636,0.3325976
9637,0.3337107
9638,0.33572623
9639,0.33901745
9640,0.34269267
9641,0.34577546
9642,0.3508325
9643,0.35556415
9644,0.3580139
9645,0.3573166
9646,0.3561906
9647,0.356655
9648,0.3574344
9649,0.35837984
9650,0.3597245
9651,0.36177054
9652,0.36493382
9653,0.36654782
9654,0.36664036
9655,0.3661535
9656,0.36637044
9657,0.36886752
9658,0.3714227
9659,0.37450343
9660,0.37701017
9661,0.3798141
9662,0.3824938
9663,0.38539642
9664,0.38958037
9665,0.39309385
9666,0.3933434
9667,0.39327812
9668,0.39321268
9669,0.39394572
9670,0.39343947
9671,0.39352548
9672,0.39555556
9673,0.39873594
9674,0.40244353
9675,0.40629977
9676,0.4099952
9677,0.41436583
9678,0.41695875
9679,0.41706067
9680,0.41564372
9681,0.4153478
9682,0.41895473
9683,0.42448172
9684,0.43017587
9685,0.43403783
9686,0.43837667
9687,0.44152686
9688,0.44219536
9689,0.43995798
9690,0.43692517
9691,0.4355211
9692,0.43634668
9693,0.43760568
9694,0.4378601
9695,0.43767014
9696,0.43753195
9697,0.43669176
9698,0.4353032
9699,0.4340969
9700,0.43369627
9701,0.43459404
9702,0.4369517
9703,0.43986166
9704,0.44200158
9705,0.44242597
9706,0.44274706
9707,0.4442153
9708,0.44593903
9709,0.44721824
9710,0.44746032
9711,0.44751307
9712,0.44729063
9713,0.44641542
9714,0.44579658
9715,0.44536716
9716,0.44535908
9717,0.44611022
9718,0.4466558
9719,0.44636095
9720,0.4453678
9721,0.44448125
9722,0.44442263
9723,0.4433122
9724,0.44120264
9725,0.43939334
9726,0.43830273
9727,0.4372029
9728,0.43561134
9729,0.43468052
9730,0.43558717
9731,0.43694624
9732,0.43773907
9733,0.437434
9734,0.43702722
9735,0.4370736
9736,0.43752685
9737,0.4385494
9738,0.44042864
9739,0.4432764
9740,0.44642034
9741,0.44857153
9742,0.44878095
9743,0.44750026
9744,0.44635895
9745,0.44659236
9746,0.4476705
9747,0.44759154
9748,0.44710058
9749,0.44731188
9750,0.4479248
9751,0.4486524
9752,0.45002487
9753,0.45168367
9754,0.4534055
9755,0.45451322
9756,0.45549485
9757,0.45723853
9758,0.45897734
9759,0.46112308
9760,0.46345013
9761,0.46661335
9762,0.46936816
9763,0.47102013
9764,0.47199407
9765,0.47332737
9766,0.47566727
9767,0.48028973
9768,0.48573154
9769,0.4906417
9770,0.49565658
9771,0.50146264
9772,0.50632334
9773,0.5085334
9774,0.5088966
9775,0.5100027
9776,0.5121182
9777,0.5142061
9778,0.51422685
9779,0.5118985
9780,0.5089942
9781,0.50752306
9782,0.508765
9783,0.51101
9784,0.5138751
9785,0.5160586
9786,0.5168039
9787,0.51664627
9788,0.5166732
9789,0.5183276
9790,0.5203387
9791,0.5210015
9792,0.5200857
9793,0.51827514
9794,0.51705074
9795,0.51710016
9796,0.517622
9797,0.51707065
9798,0.5155834
9799,0.5141683
9800,0.51357013
9801,0.51409894
9802,0.51511717
9803,0.5155018
9804,0.51473665
9805,0.5133033
9806,0.51194304
9807,0.50990385
9808,0.50550133
9809,0.500429
9810,0.49652648
9811,0.49317938
9812,0.4907956
9813,0.48980966
9814,0.4917907
9815,0.49497372
9816,0.49701706
9817,0.49729863
9818,0.4967802
9819,0.4961211
9820,0.49477115
9821,0.49205583
9822,0.48867258
9823,0.48494223
9824,0.48100603
9825,0.47840768
9826,0.47668195
9827,0.47397837
9828,0.47082147
9829,0.46769395
9830,0.46568432
9831,0.4631201
9832,0.45839176
9833,0.45367846
9834,0.4500875
9835,0.44907153
9836,0.44912302
9837,0.44870752
9838,0.44665152
9839,0.44348907
9840,0.44004613
9841,0.43710288
9842,0.4334058
9843,0.4299761
9844,0.4268784
9845,0.42380497
9846,0.41973457
9847,0.41512474
9848,0.41221857
9849,0.4106105
9850,0.40949187
9851,0.40777057
9852,0.40572992
9853,0.40628704
9854,0.40876418
9855,0.4118196
9856,0.4145889
9857,0.4167586
9858,0.41950017
9859,0.4221375
9860,0.42583805
9861,0.4313433
9862,0.43586567
9863,0.4380061
9864,0.43751475
9865,0.43705547
9866,0.4380671
9867,0.4395342
9868,0.44170102
9869,0.44363862
9870,0.4445426
9871,0.44447982
9872,0.44400707
9873,0.44497812
9874,0.4463802
9875,0.4472271
9876,0.44793484
9877,0.44978032
9878,0.45192754
9879,0.45236066
9880,0.4503385
9881,0.44742036
9882,0.44482905
9883,0.4423214
9884,0.43998593
9885,0.43831918
9886,0.43819153
9887,0.43817413
9888,0.43698165
9889,0.4349002
9890,0.4323333
9891,0.4297602
9892,0.42873245
9893,0.4285964
9894,0.42832333
9895,0.42788258
9896,0.42793792
9897,0.42797083
9898,0.4274203
9899,0.42665115
9900,0.42673135
9901,0.42607802
9902,0.4244753
9903,0.42329603
9904,0.42392516
9905,0.4265983
9906,0.42899582
9907,0.43127066
9908,0.43441805
9909,0.4378164
9910,0.44053987
9911,0.44305363
9912,0.44530597
9913,0.4476548
9914,0.44892067
9915,0.45020786
9916,0.45248905
9917,0.4565075
9918,0.46053484
9919,0.4631143
9920,0.46416843
9921,0.46537706
9922,0.46732205
9923,0.4699389
9924,0.47236735
9925,0.47229493
9926,0.46902156
9927,0.4641031
9928,0.4588116
9929,0.4540567
9930,0.44888562
9931,0.44511774
9932,0.4446546
9933,0.44675088
9934,0.44985095
9935,0.4511355
9936,0.4514355
9937,0.4509504
9938,0.4493456
9939,0.44784206
9940,0.44546548
9941,0.4420724
9942,0.4398369
9943,0.4382984
9944,0.43769884
9945,0.43684858
9946,0.4369575
9947,0.4383005
9948,0.44053066
9949,0.44345164
9950,0.4455971
9951,0.4455133
9952,0.44471458
9953,0.44429836
9954,0.4456825
9955,0.44756812
9956,0.4479036
9957,0.44634944
9958,0.44214457
9959,0.43825498
9960,0.43556243
9961,0.43400234
9962,0.43352726
9963,0.4347107
9964,0.43980896
9965,0.44642517
9966,0.45070514
9967,0.45301285
9968,0.4543648
9969,0.45791897
9970,0.46300933
9971,0.4690768
9972,0.47285125
9973,0.4751873
9974,0.47789118
9975,0.48183605
9976,0.48673898
9977,0.4935761
9978,0.50037736
9979,0.50680333
9980,0.51364565
9981,0.5194064
9982,0.52475774
9983,0.52917427
9984,0.5340812
9985,0.5397488
9986,0.5452132
9987,0.5497242
9988,0.5545596
9989,0.5594698
9990,0.5630393
9991,0.56281507
9992,0.56139576
9993,0.56025904
9994,0.5598747
9995,0.55906737
9996,0.558657
9997,0.5600442
9998,0.5633458
9999,0.5668365
